X1,Y1,X2,Y2,Perm,COP
27,13,39,20,PERM76_ECL.INC,43479.48
55,21,34,39,PERM76_ECL.INC,41137.17
52,8,42,2,PERM76_ECL.INC,30444.66
51,7,17,25,PERM76_ECL.INC,32688.51
1,50,8,27,PERM76_ECL.INC,43650.33
7,57,0,20,PERM76_ECL.INC,29077.02
20,5,44,10,PERM76_ECL.INC,43702.02
17,52,32,20,PERM76_ECL.INC,43686.89
33,2,30,33,PERM76_ECL.INC,43708
27,34,44,1,PERM76_ECL.INC,40887.2
34,39,51,12,PERM76_ECL.INC,43396.01
34,46,6,50,PERM76_ECL.INC,43682.02
19,4,9,14,PERM76_ECL.INC,43703.08
3,20,51,21,PERM76_ECL.INC,43674.89
33,44,4,27,PERM76_ECL.INC,43684.34
33,6,28,23,PERM76_ECL.INC,43713.3
27,34,7,14,PERM76_ECL.INC,43688.03
6,15,46,22,PERM76_ECL.INC,43677.58
47,20,35,46,PERM76_ECL.INC,43681.33
25,4,48,15,PERM76_ECL.INC,43688.5
42,7,53,21,PERM76_ECL.INC,43618.47
35,48,56,9,PERM76_ECL.INC,41010.62
22,45,57,18,PERM76_ECL.INC,43684.65
49,27,3,24,PERM76_ECL.INC,43696.52
0,36,6,12,PERM76_ECL.INC,43532.92
38,33,16,51,PERM76_ECL.INC,43692.31
40,9,10,20,PERM76_ECL.INC,43708.12
7,37,33,33,PERM76_ECL.INC,43627.95
28,51,8,18,PERM76_ECL.INC,43681.71
58,8,21,23,PERM76_ECL.INC,25821.78
27,14,54,26,PERM76_ECL.INC,43688.92
46,7,56,3,PERM76_ECL.INC,35943.1
18,17,33,8,PERM76_ECL.INC,43696.38
16,9,9,27,PERM76_ECL.INC,43670.18
6,42,24,22,PERM76_ECL.INC,42031.18
5,39,42,35,PERM76_ECL.INC,43677.9
50,32,23,13,PERM76_ECL.INC,43698.18
57,11,26,17,PERM76_ECL.INC,27617.27
37,26,21,2,PERM76_ECL.INC,43684.21
35,38,56,21,PERM76_ECL.INC,29080.87
35,26,50,10,PERM76_ECL.INC,43688.36
21,12,34,30,PERM76_ECL.INC,43699.84
42,41,24,29,PERM76_ECL.INC,37543.34
49,33,36,12,PERM76_ECL.INC,43707.66
48,10,51,19,PERM76_ECL.INC,38213.74
37,32,50,4,PERM76_ECL.INC,42853.31
19,25,14,44,PERM76_ECL.INC,43684.16
15,18,26,31,PERM76_ECL.INC,40956.16
23,43,31,1,PERM76_ECL.INC,43677.54
47,30,29,7,PERM76_ECL.INC,43703.14
55,11,21,26,PERM76_ECL.INC,22359.54
16,36,7,35,PERM76_ECL.INC,43683.6
11,50,36,33,PERM76_ECL.INC,43589.21
1,26,30,37,PERM76_ECL.INC,43672.57
40,44,14,52,PERM76_ECL.INC,43687.23
10,29,24,45,PERM76_ECL.INC,43701.32
42,11,36,5,PERM76_ECL.INC,43501.14
5,32,14,40,PERM76_ECL.INC,43703.66
41,8,32,40,PERM76_ECL.INC,43708.94
32,26,58,4,PERM76_ECL.INC,40662.16
42,34,16,49,PERM76_ECL.INC,43689.91
0,24,44,35,PERM76_ECL.INC,42349.25
55,18,43,11,PERM76_ECL.INC,37201.37
14,35,43,29,PERM76_ECL.INC,43676.66
44,28,40,29,PERM76_ECL.INC,39966.85
23,50,36,25,PERM76_ECL.INC,43676.36
6,47,12,25,PERM76_ECL.INC,43697.42
16,24,11,45,PERM76_ECL.INC,43696.75
2,44,36,11,PERM76_ECL.INC,43689.25
35,25,5,16,PERM76_ECL.INC,43689.88
27,43,30,3,PERM76_ECL.INC,43682.12
40,13,35,35,PERM76_ECL.INC,43693.79
4,56,25,38,PERM76_ECL.INC,43680.05
25,26,9,30,PERM76_ECL.INC,43690.16
13,41,46,37,PERM76_ECL.INC,43678.79
10,30,44,37,PERM76_ECL.INC,43693.75
12,10,43,34,PERM76_ECL.INC,43683.55
19,13,10,7,PERM76_ECL.INC,43693.08
16,29,27,45,PERM76_ECL.INC,43677.39
38,6,28,26,PERM76_ECL.INC,43707.83
49,33,36,5,PERM76_ECL.INC,43707.37
20,13,8,10,PERM76_ECL.INC,43690.26
3,51,25,51,PERM76_ECL.INC,43668.19
41,37,15,56,PERM76_ECL.INC,43685.75
35,35,3,12,PERM76_ECL.INC,43685.44
52,17,18,24,PERM76_ECL.INC,40294.27
30,40,24,2,PERM76_ECL.INC,43684.05
55,24,17,39,PERM76_ECL.INC,42976.08
20,30,25,51,PERM76_ECL.INC,43680.48
9,31,19,22,PERM76_ECL.INC,43690.4
6,55,2,40,PERM76_ECL.INC,43685.32
40,3,12,52,PERM76_ECL.INC,43686.71
24,42,3,46,PERM76_ECL.INC,43687.68
45,40,23,35,PERM76_ECL.INC,42384.88
6,58,41,41,PERM76_ECL.INC,43315.29
5,23,32,7,PERM76_ECL.INC,43679.47
20,17,7,57,PERM76_ECL.INC,43693.49
13,18,16,20,PERM76_ECL.INC,40131.55
22,33,46,11,PERM76_ECL.INC,43701.66
4,37,15,52,PERM76_ECL.INC,43690.86
14,56,28,1,PERM76_ECL.INC,43690.07
5,38,44,15,PERM76_ECL.INC,43678.37
7,15,9,27,PERM76_ECL.INC,43685.89
16,7,23,7,PERM76_ECL.INC,42682.61
41,17,54,10,PERM76_ECL.INC,43701.32
19,15,37,8,PERM76_ECL.INC,43691.54
0,41,21,55,PERM76_ECL.INC,43565.98
13,32,50,13,PERM76_ECL.INC,42403.13
19,38,28,17,PERM76_ECL.INC,43674.47
31,25,33,10,PERM76_ECL.INC,43686.03
35,31,11,9,PERM76_ECL.INC,43687.58
52,18,44,11,PERM76_ECL.INC,41533.31
35,41,9,30,PERM76_ECL.INC,43686.51
27,11,37,19,PERM76_ECL.INC,43692.23
35,26,33,34,PERM76_ECL.INC,43678.91
8,21,40,45,PERM76_ECL.INC,43617.9
13,29,41,0,PERM76_ECL.INC,40464.04
7,15,11,14,PERM76_ECL.INC,40220.58
36,43,39,24,PERM76_ECL.INC,43685.53
43,41,36,16,PERM76_ECL.INC,43682.06
25,42,19,29,PERM76_ECL.INC,33588.91
10,22,4,22,PERM76_ECL.INC,42379.49
53,27,40,29,PERM76_ECL.INC,43675.7
0,22,30,21,PERM76_ECL.INC,42848.53
48,16,30,7,PERM76_ECL.INC,43291.22
58,5,40,34,PERM76_ECL.INC,30311.79
57,18,18,15,PERM76_ECL.INC,35059.08
48,37,38,22,PERM76_ECL.INC,43709.8
10,46,0,28,PERM76_ECL.INC,43154.26
47,21,46,4,PERM76_ECL.INC,43699.81
54,3,7,24,PERM76_ECL.INC,37184.58
48,4,14,17,PERM76_ECL.INC,41930.86
55,24,37,28,PERM76_ECL.INC,42507.24
30,29,2,19,PERM76_ECL.INC,43686.9
57,12,21,8,PERM76_ECL.INC,28632.9
50,5,5,48,PERM76_ECL.INC,40052.46
36,26,13,53,PERM76_ECL.INC,43687.19
6,11,32,1,PERM76_ECL.INC,43672.94
7,25,22,36,PERM76_ECL.INC,41863.67
52,5,1,16,PERM76_ECL.INC,24237.96
55,18,18,47,PERM76_ECL.INC,38353.76
38,25,13,22,PERM76_ECL.INC,43685.1
17,45,5,43,PERM76_ECL.INC,43696.62
13,37,3,52,PERM76_ECL.INC,43086.02
29,9,31,22,PERM76_ECL.INC,43694.8
23,54,38,12,PERM76_ECL.INC,43678.9
27,49,53,4,PERM76_ECL.INC,41420.34
44,10,8,17,PERM76_ECL.INC,42876.86
1,30,53,12,PERM76_ECL.INC,42209.52
12,15,9,7,PERM76_ECL.INC,43456.19
20,20,36,28,PERM76_ECL.INC,43677.51
14,53,36,16,PERM76_ECL.INC,43690.88
3,38,26,2,PERM76_ECL.INC,43690.19
31,1,57,6,PERM76_ECL.INC,43707.96
53,15,17,35,PERM76_ECL.INC,37721.51
18,49,35,48,PERM76_ECL.INC,43566.23
46,39,14,38,PERM76_ECL.INC,43704.2
31,18,45,6,PERM76_ECL.INC,43699.65
20,26,27,43,PERM76_ECL.INC,43679.98
29,44,14,5,PERM76_ECL.INC,43686.07
36,23,20,26,PERM76_ECL.INC,39347.24
48,27,25,13,PERM76_ECL.INC,43680.97
28,15,14,41,PERM76_ECL.INC,43685.31
20,7,11,16,PERM76_ECL.INC,43703.49
22,52,34,27,PERM76_ECL.INC,43677.13
31,46,28,47,PERM76_ECL.INC,38771.49
31,1,11,20,PERM76_ECL.INC,43708
40,40,33,28,PERM76_ECL.INC,43677.02
25,27,12,28,PERM76_ECL.INC,43691.76
48,8,31,44,PERM76_ECL.INC,38592.07
22,18,11,24,PERM76_ECL.INC,43709.2
42,9,46,35,PERM76_ECL.INC,43561.31
21,17,57,13,PERM76_ECL.INC,43694.1
14,26,26,11,PERM76_ECL.INC,43698.23
47,2,41,24,PERM76_ECL.INC,43178.2
35,21,1,32,PERM76_ECL.INC,43553.77
26,54,47,34,PERM76_ECL.INC,43671.78
14,13,29,18,PERM76_ECL.INC,43683.35
37,34,50,20,PERM76_ECL.INC,43686.87
14,5,2,38,PERM76_ECL.INC,43683.73
31,29,4,15,PERM76_ECL.INC,43687.11
14,29,48,7,PERM76_ECL.INC,43622.75
6,14,28,3,PERM76_ECL.INC,43677.61
4,36,39,46,PERM76_ECL.INC,43464.83
54,16,23,6,PERM76_ECL.INC,37525.21
48,16,33,41,PERM76_ECL.INC,43427.68
23,16,21,29,PERM76_ECL.INC,37419.29
24,33,30,44,PERM76_ECL.INC,43695.16
19,46,42,33,PERM76_ECL.INC,43695.1
50,14,23,10,PERM76_ECL.INC,41209.23
14,54,21,54,PERM76_ECL.INC,42639.44
44,33,8,15,PERM76_ECL.INC,43663.88
12,23,27,50,PERM76_ECL.INC,43692.49
19,29,18,34,PERM76_ECL.INC,39525.88
20,18,52,19,PERM76_ECL.INC,43655.65
22,51,19,13,PERM76_ECL.INC,43682.77
20,5,34,10,PERM76_ECL.INC,43703.33
28,31,48,31,PERM76_ECL.INC,43685.56
13,8,43,27,PERM76_ECL.INC,43672.68
41,14,11,25,PERM76_ECL.INC,43693.62
16,40,51,12,PERM76_ECL.INC,41072.33
5,31,43,38,PERM76_ECL.INC,43693.69
13,31,25,52,PERM76_ECL.INC,43623.17
14,6,39,28,PERM76_ECL.INC,43652.46
1,42,27,31,PERM76_ECL.INC,43084.44
2,51,22,47,PERM76_ECL.INC,43675.87
3,39,24,11,PERM76_ECL.INC,43693.59
56,21,42,28,PERM76_ECL.INC,42054.93
49,20,28,36,PERM76_ECL.INC,43644.5
6,10,18,53,PERM76_ECL.INC,43676.82
21,50,3,27,PERM76_ECL.INC,43687.88
18,57,7,18,PERM76_ECL.INC,43560.54
20,40,52,6,PERM76_ECL.INC,43385.4
4,58,28,42,PERM76_ECL.INC,43677.94
41,1,41,14,PERM76_ECL.INC,43686
25,37,41,29,PERM76_ECL.INC,43685.5
9,50,1,32,PERM76_ECL.INC,43671.18
43,38,15,44,PERM76_ECL.INC,43687.27
12,47,17,19,PERM76_ECL.INC,43680.55
50,13,31,14,PERM76_ECL.INC,40815.93
19,42,48,6,PERM76_ECL.INC,43693.39
2,31,49,33,PERM76_ECL.INC,43681.75
15,23,42,30,PERM76_ECL.INC,43701.38
42,8,19,12,PERM76_ECL.INC,43704.54
49,26,32,11,PERM76_ECL.INC,43697
18,46,41,44,PERM76_ECL.INC,43614.62
44,33,41,18,PERM76_ECL.INC,43696.8
7,16,8,32,PERM76_ECL.INC,43682.46
18,6,26,42,PERM76_ECL.INC,43692.09
50,7,3,55,PERM76_ECL.INC,36815.35
11,13,45,24,PERM76_ECL.INC,43681.09
5,17,31,5,PERM76_ECL.INC,43683.36
25,34,53,28,PERM76_ECL.INC,43687.7
57,8,37,46,PERM76_ECL.INC,27153.12
8,55,41,21,PERM76_ECL.INC,43482.62
49,23,35,12,PERM76_ECL.INC,43694.31
41,25,48,31,PERM76_ECL.INC,43686.18
39,42,51,25,PERM76_ECL.INC,43684.98
9,7,12,42,PERM76_ECL.INC,43682.39
10,37,18,28,PERM76_ECL.INC,37863.95
8,53,14,42,PERM76_ECL.INC,43695.64
14,29,44,23,PERM76_ECL.INC,43679.78
38,23,33,30,PERM76_ECL.INC,43693.84
45,35,38,31,PERM76_ECL.INC,43705.02
21,45,24,17,PERM76_ECL.INC,43686.72
21,1,16,54,PERM76_ECL.INC,43688.04
29,12,19,27,PERM76_ECL.INC,38015.57
16,5,40,6,PERM76_ECL.INC,43684.99
22,16,30,0,PERM76_ECL.INC,43702.17
9,56,9,42,PERM76_ECL.INC,43697.64
30,7,24,47,PERM76_ECL.INC,43689.16
27,52,4,41,PERM76_ECL.INC,43684.46
42,40,4,45,PERM76_ECL.INC,43685.79
7,59,55,9,PERM76_ECL.INC,40525.77
11,8,6,30,PERM76_ECL.INC,43683.94
3,29,19,52,PERM76_ECL.INC,43686.82
29,32,18,49,PERM76_ECL.INC,43694.74
22,53,38,17,PERM76_ECL.INC,43676.77
51,23,56,4,PERM76_ECL.INC,43058.9
25,28,50,25,PERM76_ECL.INC,43681.01
52,20,30,1,PERM76_ECL.INC,43039.95
17,24,5,58,PERM76_ECL.INC,43566.73
14,34,41,8,PERM76_ECL.INC,43674.71
6,13,14,6,PERM76_ECL.INC,43683.92
37,43,8,51,PERM76_ECL.INC,43682.33
19,54,16,42,PERM76_ECL.INC,43342.75
21,9,46,40,PERM76_ECL.INC,43702.3
5,22,12,11,PERM76_ECL.INC,43686.24
52,30,37,31,PERM76_ECL.INC,43697.43
32,19,46,9,PERM76_ECL.INC,43695.41
47,8,40,34,PERM76_ECL.INC,40142.72
7,25,15,47,PERM76_ECL.INC,43682.67
18,26,22,28,PERM76_ECL.INC,34313.27
18,30,18,47,PERM76_ECL.INC,43677.99
54,25,26,31,PERM76_ECL.INC,41677.16
17,42,36,6,PERM76_ECL.INC,43679.87
10,12,38,23,PERM76_ECL.INC,43678.78
8,11,43,23,PERM76_ECL.INC,43683.23
26,7,7,22,PERM76_ECL.INC,43691.17
44,37,4,18,PERM76_ECL.INC,43690.31
29,28,55,13,PERM76_ECL.INC,42940.35
37,15,13,26,PERM76_ECL.INC,43695.88
50,17,21,3,PERM76_ECL.INC,42412.78
25,33,10,19,PERM76_ECL.INC,43692.48
6,30,47,16,PERM76_ECL.INC,43693.82
50,5,31,50,PERM76_ECL.INC,39759.36
30,9,37,2,PERM76_ECL.INC,43464.26
18,45,17,27,PERM76_ECL.INC,41770.61
8,20,49,33,PERM76_ECL.INC,43685.62
47,35,44,20,PERM76_ECL.INC,43615.01
11,35,6,25,PERM76_ECL.INC,43693.3
22,18,35,9,PERM76_ECL.INC,43707.02
22,41,10,24,PERM76_ECL.INC,43698.06
12,30,31,29,PERM76_ECL.INC,43688.33
30,14,49,21,PERM76_ECL.INC,43694.44
20,13,38,33,PERM76_ECL.INC,43686.58
27,26,36,21,PERM76_ECL.INC,43685.86
21,4,21,39,PERM76_ECL.INC,43580.3
6,28,8,50,PERM76_ECL.INC,43679.68
11,26,15,35,PERM76_ECL.INC,43704.59
6,55,38,22,PERM76_ECL.INC,43678.49
26,27,18,56,PERM76_ECL.INC,43372.18
25,34,52,5,PERM76_ECL.INC,42693.68
14,33,45,30,PERM76_ECL.INC,43674.25
53,25,18,4,PERM76_ECL.INC,43283.01
9,31,10,13,PERM76_ECL.INC,43692
48,27,33,30,PERM76_ECL.INC,43682.34
44,34,30,16,PERM76_ECL.INC,43700.79
33,5,48,4,PERM76_ECL.INC,43712.6
31,52,38,10,PERM76_ECL.INC,41971.04
38,39,16,50,PERM76_ECL.INC,43682.54
8,9,18,16,PERM76_ECL.INC,43683.39
2,18,15,19,PERM76_ECL.INC,43694.53
29,19,44,23,PERM76_ECL.INC,43707.24
12,17,39,29,PERM76_ECL.INC,43598.61
29,0,21,15,PERM76_ECL.INC,43707.15
17,56,51,10,PERM76_ECL.INC,41154.05
24,33,8,17,PERM76_ECL.INC,43693.92
30,21,10,55,PERM76_ECL.INC,43681.9
23,44,22,25,PERM76_ECL.INC,38208.63
0,41,8,15,PERM76_ECL.INC,43570.7
45,38,47,13,PERM76_ECL.INC,43701.38
7,56,8,39,PERM76_ECL.INC,43683.02
12,9,57,14,PERM76_ECL.INC,43619.47
32,49,31,46,PERM76_ECL.INC,37557.46
18,57,31,50,PERM76_ECL.INC,43440.52
26,18,0,42,PERM76_ECL.INC,29088.46
32,34,12,47,PERM76_ECL.INC,43684.1
45,12,16,39,PERM76_ECL.INC,42695.11
6,23,38,14,PERM76_ECL.INC,43679.36
26,27,33,21,PERM76_ECL.INC,43683.16
18,37,42,20,PERM76_ECL.INC,43673.26
27,52,38,22,PERM76_ECL.INC,43680.3
8,8,15,32,PERM76_ECL.INC,43206.46
47,14,28,37,PERM76_ECL.INC,42889.72
4,58,17,26,PERM76_ECL.INC,41698.86
24,6,9,22,PERM76_ECL.INC,43687.45
12,4,47,26,PERM76_ECL.INC,43679.83
23,39,22,34,PERM76_ECL.INC,37258.14
43,23,26,30,PERM76_ECL.INC,42598.88
30,27,26,20,PERM76_ECL.INC,43672.28
55,19,17,23,PERM76_ECL.INC,39033.71
7,43,17,12,PERM76_ECL.INC,43687.21
26,48,2,40,PERM76_ECL.INC,43686.57
7,6,53,15,PERM76_ECL.INC,42168.09
1,49,30,22,PERM76_ECL.INC,42682.79
12,52,22,5,PERM76_ECL.INC,43692.93
33,13,52,17,PERM76_ECL.INC,43712.71
16,22,32,29,PERM76_ECL.INC,43703.37
30,2,3,41,PERM76_ECL.INC,43704.23
11,23,34,45,PERM76_ECL.INC,43690.19
9,55,12,9,PERM76_ECL.INC,43690.17
39,31,15,9,PERM76_ECL.INC,43687.11
56,18,52,11,PERM76_ECL.INC,31933.71
14,51,53,3,PERM76_ECL.INC,42471.56
15,37,34,43,PERM76_ECL.INC,43682.03
35,36,24,3,PERM76_ECL.INC,43685.71
25,1,12,46,PERM76_ECL.INC,43683.46
45,13,30,17,PERM76_ECL.INC,43121.72
5,8,40,15,PERM76_ECL.INC,43623.81
52,16,10,12,PERM76_ECL.INC,40215.83
39,10,5,48,PERM76_ECL.INC,43702.21
12,24,21,42,PERM76_ECL.INC,43699.92
25,41,35,40,PERM76_ECL.INC,43688.73
36,15,4,23,PERM76_ECL.INC,43696.68
51,19,11,32,PERM76_ECL.INC,43284.88
58,9,29,31,PERM76_ECL.INC,27462.53
44,22,25,24,PERM76_ECL.INC,43619.78
10,53,44,21,PERM76_ECL.INC,43689.35
38,33,17,52,PERM76_ECL.INC,43692.29
10,56,36,18,PERM76_ECL.INC,43690.68
16,19,55,7,PERM76_ECL.INC,43355.99
10,11,25,5,PERM76_ECL.INC,43680.8
18,57,12,13,PERM76_ECL.INC,43669.41
10,37,50,30,PERM76_ECL.INC,43681.21
24,22,25,52,PERM76_ECL.INC,43705.48
38,47,40,24,PERM76_ECL.INC,43591.7
9,9,36,36,PERM76_ECL.INC,42993.48
40,30,41,32,PERM76_ECL.INC,35846.16
30,49,22,25,PERM76_ECL.INC,37157.89
15,26,22,3,PERM76_ECL.INC,43693.46
36,2,3,27,PERM76_ECL.INC,43681.54
46,33,17,15,PERM76_ECL.INC,43708.13
24,6,50,19,PERM76_ECL.INC,43684.42
18,36,56,11,PERM76_ECL.INC,41025.12
14,8,17,55,PERM76_ECL.INC,43682.22
20,22,34,14,PERM76_ECL.INC,43695.6
24,34,29,9,PERM76_ECL.INC,43697.03
16,5,1,21,PERM76_ECL.INC,43687.73
33,14,22,23,PERM76_ECL.INC,43559.62
28,29,37,22,PERM76_ECL.INC,43628.12
43,15,6,20,PERM76_ECL.INC,43693.07
12,58,45,13,PERM76_ECL.INC,43683.14
32,49,20,20,PERM76_ECL.INC,43451.1
45,18,24,19,PERM76_ECL.INC,43712.71
53,15,41,36,PERM76_ECL.INC,38276.22
16,29,25,41,PERM76_ECL.INC,43677.88
39,14,4,23,PERM76_ECL.INC,43695.08
39,7,53,17,PERM76_ECL.INC,43711.75
26,29,25,50,PERM76_ECL.INC,43685.25
5,29,11,7,PERM76_ECL.INC,43531.36
29,29,8,37,PERM76_ECL.INC,43362.38
37,19,20,7,PERM76_ECL.INC,43699.64
18,17,28,40,PERM76_ECL.INC,43696.81
12,23,0,34,PERM76_ECL.INC,43692.61
35,24,27,33,PERM76_ECL.INC,43533.84
35,5,0,44,PERM76_ECL.INC,29094.97
5,34,10,57,PERM76_ECL.INC,43699.54
58,10,3,50,PERM76_ECL.INC,27543.12
27,10,10,40,PERM76_ECL.INC,43694.69
38,4,33,16,PERM76_ECL.INC,43690.58
24,54,46,21,PERM76_ECL.INC,43676.33
53,2,33,48,PERM76_ECL.INC,40380.11
46,2,17,36,PERM76_ECL.INC,43325.3
4,58,13,40,PERM76_ECL.INC,43680.11
7,16,45,38,PERM76_ECL.INC,43677.34
9,31,41,9,PERM76_ECL.INC,43687.38
36,18,19,37,PERM76_ECL.INC,43628.19
31,13,14,46,PERM76_ECL.INC,43701.67
11,15,21,30,PERM76_ECL.INC,34021.42
33,25,55,8,PERM76_ECL.INC,42958.04
46,2,24,5,PERM76_ECL.INC,43681.16
29,5,36,14,PERM76_ECL.INC,43700.12
55,25,36,23,PERM76_ECL.INC,42643.81
30,0,41,18,PERM76_ECL.INC,43706.62
3,30,7,24,PERM76_ECL.INC,43685.75
1,29,25,21,PERM76_ECL.INC,43195.4
32,5,11,5,PERM76_ECL.INC,43709.55
1,22,39,26,PERM76_ECL.INC,43678.93
17,45,46,36,PERM76_ECL.INC,43689.57
56,3,9,18,PERM76_ECL.INC,38495.22
33,5,1,43,PERM76_ECL.INC,43708.8
4,28,10,10,PERM76_ECL.INC,43680.84
22,54,4,38,PERM76_ECL.INC,43680.2
31,43,22,26,PERM76_ECL.INC,36299.45
22,22,9,55,PERM76_ECL.INC,43707.82
37,28,25,1,PERM76_ECL.INC,43629.91
29,33,6,38,PERM76_ECL.INC,43693.23
11,17,20,18,PERM76_ECL.INC,43687.31
35,40,19,19,PERM76_ECL.INC,43680.79
45,18,11,45,PERM76_ECL.INC,43709.44
23,37,16,30,PERM76_ECL.INC,42465.49
3,15,48,27,PERM76_ECL.INC,43200.52
55,12,43,2,PERM76_ECL.INC,27872.75
28,14,11,41,PERM76_ECL.INC,43692.02
35,19,9,47,PERM76_ECL.INC,43683.32
39,4,35,27,PERM76_ECL.INC,43690.99
59,7,9,53,PERM76_ECL.INC,30039.24
31,32,39,32,PERM76_ECL.INC,43513.91
44,21,7,55,PERM76_ECL.INC,43709.72
3,14,34,6,PERM76_ECL.INC,43688.7
35,30,29,5,PERM76_ECL.INC,43689.26
26,53,6,22,PERM76_ECL.INC,43679.64
42,11,10,57,PERM76_ECL.INC,43686.79
36,35,11,44,PERM76_ECL.INC,43685.35
33,0,24,35,PERM76_ECL.INC,41720.21
11,32,22,44,PERM76_ECL.INC,43688.53
55,24,11,7,PERM76_ECL.INC,42850.62
1,50,28,7,PERM76_ECL.INC,42483.31
17,15,45,3,PERM76_ECL.INC,43563.04
35,16,22,23,PERM76_ECL.INC,42655.4
24,37,10,32,PERM76_ECL.INC,43690.29
4,15,45,11,PERM76_ECL.INC,43683.75
49,8,29,49,PERM76_ECL.INC,37561.3
34,41,54,15,PERM76_ECL.INC,43510.56
1,17,44,3,PERM76_ECL.INC,40937.52
40,19,3,19,PERM76_ECL.INC,43693.36
15,42,36,44,PERM76_ECL.INC,43684.39
31,26,38,33,PERM76_ECL.INC,43688.23
38,15,15,19,PERM76_ECL.INC,43696.71
19,49,28,22,PERM76_ECL.INC,43607.2
6,18,10,22,PERM76_ECL.INC,42880.89
34,32,38,14,PERM76_ECL.INC,43687.25
25,49,10,34,PERM76_ECL.INC,43685.48
9,15,19,44,PERM76_ECL.INC,43683.8
9,43,45,26,PERM76_ECL.INC,43682.86
45,19,1,24,PERM76_ECL.INC,43587.41
11,4,45,2,PERM76_ECL.INC,43395.83
3,39,35,10,PERM76_ECL.INC,43691.57
4,50,43,30,PERM76_ECL.INC,43678.64
3,26,26,51,PERM76_ECL.INC,43684.55
10,16,50,11,PERM76_ECL.INC,38096.7
55,4,9,49,PERM76_ECL.INC,34509.14
50,4,7,45,PERM76_ECL.INC,41226.12
41,31,25,30,PERM76_ECL.INC,40699.63
29,13,27,16,PERM76_ECL.INC,40722.04
40,25,51,17,PERM76_ECL.INC,43688.89
21,43,32,31,PERM76_ECL.INC,43677.38
14,20,41,12,PERM76_ECL.INC,43691.57
3,40,9,21,PERM76_ECL.INC,43696.36
39,22,2,25,PERM76_ECL.INC,43565.89
17,2,47,27,PERM76_ECL.INC,43690.12
26,48,48,24,PERM76_ECL.INC,43639.56
31,1,44,24,PERM76_ECL.INC,43707.96
30,36,24,1,PERM76_ECL.INC,43679.38
9,58,47,35,PERM76_ECL.INC,43687.52
41,16,4,47,PERM76_ECL.INC,43693.2
29,5,37,2,PERM76_ECL.INC,41874.55
44,16,8,26,PERM76_ECL.INC,43706.37
23,5,35,42,PERM76_ECL.INC,43690.69
33,31,19,29,PERM76_ECL.INC,32625.99
36,4,53,21,PERM76_ECL.INC,43704.45
16,58,27,41,PERM76_ECL.INC,43612.47
30,43,48,19,PERM76_ECL.INC,43681.87
14,21,19,30,PERM76_ECL.INC,35133.8
12,57,44,20,PERM76_ECL.INC,43688.82
36,44,31,29,PERM76_ECL.INC,43686.92
25,48,26,10,PERM76_ECL.INC,43683.77
30,39,21,13,PERM76_ECL.INC,43686.52
14,4,33,44,PERM76_ECL.INC,43681.7
31,22,44,21,PERM76_ECL.INC,43686.66
19,55,30,38,PERM76_ECL.INC,43674.86
31,38,13,49,PERM76_ECL.INC,43686.14
10,40,31,32,PERM76_ECL.INC,43688.02
6,34,36,10,PERM76_ECL.INC,43693.26
26,16,52,16,PERM76_ECL.INC,43692.91
4,41,5,18,PERM76_ECL.INC,43692.75
23,24,11,57,PERM76_ECL.INC,43704.2
9,49,36,3,PERM76_ECL.INC,43653.68
28,22,48,4,PERM76_ECL.INC,43706.54
41,14,24,15,PERM76_ECL.INC,43694.89
35,49,12,8,PERM76_ECL.INC,43492.75
51,20,8,11,PERM76_ECL.INC,43589.98
14,24,31,52,PERM76_ECL.INC,29086.29
25,42,19,36,PERM76_ECL.INC,43682.93
17,47,0,36,PERM76_ECL.INC,43471.2
44,14,53,11,PERM76_ECL.INC,40986.71
16,56,3,40,PERM76_ECL.INC,43683.37
3,24,45,28,PERM76_ECL.INC,43676.19
52,23,14,13,PERM76_ECL.INC,43519.22
9,30,43,12,PERM76_ECL.INC,43693.64
11,16,39,22,PERM76_ECL.INC,43679.59
4,20,24,40,PERM76_ECL.INC,43682.61
21,48,33,24,PERM76_ECL.INC,43623.37
45,36,8,21,PERM76_ECL.INC,43696.91
41,9,15,56,PERM76_ECL.INC,43706.95
23,6,44,11,PERM76_ECL.INC,43694.09
32,31,14,9,PERM76_ECL.INC,43679.36
18,30,48,29,PERM76_ECL.INC,43603.14
56,14,20,13,PERM76_ECL.INC,31491.21
23,55,5,13,PERM76_ECL.INC,43667.55
42,35,0,31,PERM76_ECL.INC,43394.76
17,36,12,9,PERM76_ECL.INC,43671.09
28,0,34,36,PERM76_ECL.INC,43702.46
12,25,33,44,PERM76_ECL.INC,43698.26
11,52,36,29,PERM76_ECL.INC,43595.82
9,14,15,50,PERM76_ECL.INC,43684.46
8,6,8,47,PERM76_ECL.INC,43677.49
32,45,46,21,PERM76_ECL.INC,43675.54
6,21,48,32,PERM76_ECL.INC,43679.02
12,22,6,46,PERM76_ECL.INC,43693.46
4,26,52,29,PERM76_ECL.INC,43680.25
15,50,17,45,PERM76_ECL.INC,38016
7,57,5,29,PERM76_ECL.INC,43684.64
6,12,31,11,PERM76_ECL.INC,43581.17
12,27,19,19,PERM76_ECL.INC,43486.42
55,13,36,38,PERM76_ECL.INC,31563.26
26,36,6,54,PERM76_ECL.INC,43691.61
16,50,19,34,PERM76_ECL.INC,43487.7
